name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Hyundai Creta 1.6 CRDi SX Plus,2017,13.997832114758229,25000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5
Hyundai Grand i10 Sportz,2017,13.217673557208654,23456,Petrol,Dealer,Manual,First Owner,18.9,1197,82.0,5
Mahindra XUV500 W10 2WD,2015,14.018451401960965,39000,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,7
Honda WR-V i-VTEC S,2017,13.458835614025542,15000,Petrol,Individual,Manual,First Owner,17.5,1199,88.7,5
Maruti Swift Dzire VDI,2013,13.180632285528304,40000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5
Chevrolet Beat LT,2010,11.918390573078392,70000,Petrol,Individual,Manual,First Owner,18.6,1199,79.4,5
Maruti Swift Dzire VXI,2014,13.071070083016778,40000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5
Mahindra Scorpio SLX 4WD,2008,12.834681304952548,136500,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609,120.0,8
Mahindra KUV 100 mFALCON D75 K6 Plus,2016,12.959844447906553,70000,Diesel,Individual,Manual,Second Owner,25.32,1198,77.0,6
Honda City i DTEC VX,2015,13.592367006650065,90000,Diesel,Individual,Manual,Second Owner,25.1,1498,98.6,5
Maruti 800 DX,1996,10.596634733096073,32000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4
Maruti Wagon R AMT VXI Option,2018,13.142164043914272,8000,Petrol,Individual,Automatic,Second Owner,20.51,998,67.0,5
Toyota Etios Liva VD,2015,12.866179972011919,170000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5
Maruti Alto 800 VXI,2014,12.367340793126296,25000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5
Tata Sumo SE Plus BSII,2000,11.461632170582678,120000,Diesel,Individual,Manual,Fourth & Above Owner,12.2,1948,68.0,10
Maruti Swift Vdi BSIII,2010,12.736700896592344,110000,Diesel,Individual,Manual,Third Owner,17.8,1248,75.0,5
Mahindra XUV500 W6 2WD,2016,13.815510557964274,100000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,7
Ford Ikon 1.4 TDCi DuraTorq,2009,11.982929094215963,115000,Diesel,Individual,Manual,Second Owner,13.8,1399,68.0,5
Mahindra Scorpio SLX 4WD LE,2008,12.80765263256463,120000,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609,120.0,8
Skoda Fabia 1.2L Diesel Elegance,2011,12.611537753638338,265000,Diesel,Individual,Manual,Second Owner,20.86,1199,75.0,5
Maruti Swift Vdi BSIII,2008,12.468436909997665,90000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,5
Honda Jazz V CVT,2018,13.664687668229691,40000,Petrol,Individual,Automatic,First Owner,18.2,1199,88.7,5
Hyundai Verna 1.6 Xi ABS,2008,11.652678711655406,55000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,5
Maruti Alto LXi,2007,11.512925464970229,90000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5
Volkswagen Vento 1.5 TDI Highline,2014,13.244581010128577,111000,Diesel,Individual,Manual,First Owner,20.34,1498,103.2,5
Mahindra Xylo E4 BS III,2013,13.017002861746503,120000,Diesel,Individual,Manual,Second Owner,11.68,2498,112.0,7
Maruti Baleno Zeta 1.2,2017,13.345506928718539,15000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,5
Maruti Alto 800 VXI,2016,12.542544882151386,30000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5
Maruti Alto K10 VXI,2017,12.706847933442663,50000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5
Hyundai Creta 1.6 CRDi Anniversary Edition,2015,14.077874822431765,40000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5
Tata Indica V2 GLX BSIII,2008,11.082142548877775,50000,Petrol,Individual,Manual,Second Owner,15.3,1396,70.0,5
Tata Tiago 1.2 Revotron XZ,2018,13.081541382884074,45000,Petrol,Individual,Manual,Second Owner,23.84,1199,84.0,5
Tata Tiago 1.05 Revotorq XZ,2016,12.89921982609012,35000,Diesel,Individual,Manual,Second Owner,27.28,1047,69.0,5
Tata New Safari DICOR 2.2 GX 4x2,2009,13.122363377404328,80000,Diesel,Individual,Manual,First Owner,13.93,2179,138.0,7
Mahindra Xylo E4 ABS BS IV,2012,12.676076274775909,120000,Diesel,Individual,Manual,First Owner,11.68,2498,112.0,7
Mahindra XUV500 W8 2WD,2014,13.527828485512494,90000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,7
Mahindra Bolero Power Plus SLE,2017,13.337474757021274,100000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,7
Maruti Swift Dzire ZDi,2011,12.611537753638338,120000,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9,5
Hyundai Creta 1.6 SX Option Executive,2018,14.155547860749984,15000,Petrol,Individual,Manual,First Owner,15.8,1591,121.3,5
Maruti Alto 800 LX,2017,12.54966234992025,15000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Maruti Swift Dzire AMT VXI,2017,13.458835614025542,15000,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,5
Ford Figo Aspire 1.5 TDCi Titanium,2017,13.458835614025542,70000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,5
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,13.304684934198283,135000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5
Skoda Rapid 1.6 TDI Ambition,2012,12.577636201962656,80000,Diesel,Individual,Manual,Second Owner,20.5,1598,103.5,5
Chevrolet Cruze LTZ AT,2011,12.971540487669746,80000,Diesel,Individual,Automatic,Second Owner,18.1,1991,147.9,4
Hyundai i20 1.2 Magna Executive,2017,13.262125319779487,19000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Hyundai Creta 1.6 VTVT E Plus,2017,13.681979165339751,42000,Petrol,Individual,Manual,First Owner,15.29,1591,121.3,5
Maruti Wagon R LXI BSIII,2010,12.100712129872347,77000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,5
Maruti Ritz VDi,2012,12.345830240069793,120000,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,5
Toyota Glanza G CVT,2019,13.592367006650065,10000,Petrol,Individual,Automatic,First Owner,19.56,1197,81.8,5
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009,11.002099841204238,110000,Petrol,Individual,Manual,Third Owner,16.5,995,63.0,5
Maruti SX4 Vxi BSIII,2009,11.918390573078392,110000,Petrol,Individual,Manual,First Owner,15.0,1586,104.68,5
Tata Indigo Grand Dicor,2007,11.512925464970229,90000,Diesel,Individual,Manual,Third Owner,23.57,1396,70.0,5
Hyundai Creta 1.6 Gamma SX Plus,2015,13.710150042306449,90000,Petrol,Individual,Manual,First Owner,15.29,1591,121.3,5
Hyundai i20 1.4 Asta Option,2018,13.652991628466498,50000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5
Chevrolet Beat Diesel LT,2014,12.301382825334498,50000,Diesel,Individual,Manual,First Owner,25.44,936,56.3,5
Maruti Alto 800 LXI,2014,12.429216196844383,40000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5
Tata Indica Vista Quadrajet LS,2012,11.736069016284437,120000,Diesel,Individual,Manual,First Owner,22.3,1248,74.0,5
Tata Tiago 1.2 Revotron XT,2017,12.89921982609012,40000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5
Maruti 800 Std,2002,10.819778284410283,62000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,4
Hyundai Verna VTVT 1.6 SX Option,2018,13.815510557964274,10000,Petrol,Individual,Manual,First Owner,17.0,1591,121.3,5
Honda City i DTEC VX,2014,13.304684934198283,160000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,5
Hyundai i20 1.2 Asta,2010,12.429216196844383,60000,Petrol,Individual,Manual,First Owner,17.0,1197,80.0,5
Mahindra Bolero SLE,2009,12.644327576461329,110000,Diesel,Individual,Manual,First Owner,13.6,2523,63.0,7
Maruti Wagon R VXI,2005,11.695247021764184,60000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998,67.1,5
Mahindra Xylo E4 BS III,2014,12.873902018105829,78000,Diesel,Individual,Manual,First Owner,11.68,2498,112.0,7
Hyundai Santro Sportz BSIV,2019,13.034624463096321,30000,Petrol,Individual,Manual,First Owner,20.3,1086,68.0,5
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,13.764217263576723,20000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5
Maruti Swift Dzire VXI 1.2 BS IV,2017,13.38472764187182,21000,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,5
Maruti Swift Star VDI,2013,12.89921982609012,70000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5
Hyundai Grand i10 AT Asta,2015,12.89921982609012,70000,Petrol,Individual,Automatic,Second Owner,18.9,1197,82.0,5
Maruti Alto LX,2006,11.512925464970229,42500,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5
Hyundai i10 Asta,2012,12.765688433465597,25000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5
Tata Aria Prestige 4x2,2013,13.017002861746503,80000,Diesel,Individual,Manual,Second Owner,13.7,2197,138.1,7
Mahindra Scorpio 2.6 DX,2006,12.765688433465597,90000,Diesel,Individual,Manual,First Owner,12.7,2609,116.6,8
Volkswagen Polo Diesel Trendline 1.2L,2010,12.429216196844383,80000,Diesel,Individual,Manual,Fourth & Above Owner,22.07,1199,73.9,5
Mahindra Bolero 2011-2019 ZLX,2013,13.017002861746503,146000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,7
Maruti 800 AC BSIII,2013,11.964001084330445,47200,Petrol,Individual,Manual,Third Owner,16.1,796,37.0,4
Mahindra XUV500 W11 Option BSIV,2018,14.22097566607244,60000,Diesel,Individual,Manual,First Owner,15.1,2179,152.87,7
Tata Indica GLS BS IV,2007,11.225243392518447,100000,Petrol,Individual,Manual,Second Owner,15.3,1193,65.3,5
Chevrolet Tavera B1-10 seats BSII,2010,12.542544882151386,100000,Diesel,Individual,Manual,Second Owner,14.8,2499,80.0,10
Tata Sumo CX,2012,12.43320423404224,120000,Diesel,Individual,Manual,Fourth & Above Owner,15.3,2956,83.8,7
Toyota Corolla Altis 1.8 Sport,2010,12.765688433465597,80000,Petrol,Individual,Manual,Second Owner,12.5,1794,132.0,5
Renault KWID 1.0 RXT Optional,2016,12.611537753638338,34000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5
Renault Duster 85PS Diesel RxS,2017,13.617058399727497,50000,Diesel,Individual,Manual,First Owner,19.87,1461,83.8,5
Tata Indigo TDI,2010,12.923909999653127,100000,Diesel,Individual,Manual,Second Owner,19.61,1405,70.0,5
Hyundai Verna 1.6 Xi ABS,2008,12.524526376648708,52000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,5
Maruti Ertiga VDI,2013,13.116345305078767,110000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,7
Hyundai i20 Asta 1.2,2015,13.122363377404328,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Mahindra Bolero 2011-2019 Camper,2006,12.043553716032399,120000,Diesel,Individual,Manual,Second Owner,14.0,2523,83.0,7
Isuzu MUX 2WD,2019,14.808762330974558,10000,Diesel,Individual,Automatic,First Owner,13.8,2999,174.57,7
Ford EcoSport 1.5 Diesel Titanium BSIV,2019,13.790192749979985,30000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5
Ford Aspire Trend Plus,2018,13.337474757021274,15000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,5
Honda City i-VTEC CVT ZX,2019,14.020082723693049,5000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.6,5
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,13.764217263576723,40000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5
MG Hector Smart DCT,2019,14.346138809026444,16500,Petrol,Dealer,Automatic,First Owner,13.96,1451,141.0,5
Maruti Ertiga VDI,2014,13.208541073645382,110000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,7
Maruti Swift VDI,2011,12.89921982609012,72000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5
Maruti Baleno Sigma 1.3,2015,13.239257128875828,60000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,5
Tata Sumo SE,2002,11.472103470449973,120000,Diesel,Individual,Manual,First Owner,14.07,2956,83.1,7
Mitsubishi Lancer 2.0 LXd,1999,11.951180395901384,100000,Diesel,Individual,Manual,Third Owner,14.8,1998,68.0,5
Ford Fiesta 1.5 TDCi Titanium,2015,13.287877815881902,80000,Diesel,Individual,Manual,First Owner,25.01,1498,89.75,5
Hyundai Xcent 1.1 CRDi S,2016,12.765688433465597,120000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,5
Maruti Ignis 1.2 Zeta BSIV,2017,13.091902108061824,30000,Petrol,Individual,Manual,First Owner,20.89,1197,81.8,5
Tata Indica Vista TDI LS,2015,12.388394202324129,110000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,5
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,13.122363377404328,219000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,8
Maruti Alto 800 LXI,2017,12.611537753638338,80000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Maruti Ciaz RS ZDi Plus SHVS,2016,13.527828485512494,80000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5
Maruti Swift Dzire VXI,2016,13.260384675301703,35000,Petrol,Individual,Manual,Second Owner,20.85,1197,83.14,5
Tata Indica Vista Quadrajet 90 VX,2013,12.206072645530174,167000,Diesel,Individual,Manual,First Owner,22.3,1248,88.8,5
Hyundai Creta 1.6 CRDi SX Option,2016,13.9108207377686,94000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5
Hyundai Santro Xing GL Plus,2012,12.765688433465597,80000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,5
Maruti 800 DX,1998,11.156250521031495,100000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4
Ford Ikon 1.3 Flair,2005,11.695247021764184,90000,Petrol,Individual,Manual,Second Owner,13.8,1299,70.0,5
Toyota Innova 2.5 G (Diesel) 7 Seater,2012,13.458835614025542,246000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.0,7
Maruti Baleno Sigma 1.2,2019,13.122363377404328,10000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,5
Tata Indigo CS LS (TDI) BS-III,2016,12.821258284620408,90000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,5
Tata Tigor 2017-2020 XZ Plus,2019,13.304684934198283,5200,Petrol,Individual,Manual,First Owner,20.3,1199,83.81,5
Maruti Zen LX - BS III,2006,11.512925464970229,120000,Petrol,Individual,Manual,Second Owner,17.3,993,60.0,5
Maruti Swift VDI,2013,12.923909999653127,90000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,5
Honda City i VTEC CVT SV,2016,13.527828485512494,50000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.3,5
Hyundai Grand i10 1.2 Kappa Asta,2017,13.304684934198283,5000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5
Mahindra KUV 100 G80 K8 Dual Tone,2018,13.217673557208654,10500,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,6
Renault Duster 110PS Diesel RxZ,2018,13.764217263576723,26000,Diesel,Individual,Manual,First Owner,19.6,1461,108.45,5
Mahindra Scorpio VLX 2WD ABS AT BSIII,2014,13.37700559577791,139000,Diesel,Individual,Automatic,First Owner,11.79,2179,120.0,8
Mahindra XUV500 W8 2WD,2014,13.527828485512494,60000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,7
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2006,13.38472764187182,40000,Petrol,Individual,Manual,First Owner,11.7,1796,178.0,5
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,13.592367006650065,25000,Petrol,Individual,Manual,First Owner,15.85,1499,110.4,5
Toyota Corolla Altis 1.8 J,2010,12.765688433465597,60000,Petrol,Individual,Manual,Second Owner,14.53,1798,138.0,5
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,13.458835614025542,25000,Petrol,Individual,Manual,First Owner,15.85,1499,110.4,5
Maruti Swift Dzire ZXi,2011,12.721885810807203,15000,Petrol,Individual,Manual,First Owner,17.5,1298,85.8,5
Maruti Swift Dzire LDi,2012,12.506177237980511,110000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,5
Maruti Swift Dzire ZDi,2010,12.676076274775909,100000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5
Hyundai Santro Xing XS,2007,11.695247021764184,120000,Petrol,Individual,Manual,First Owner,17.8,1086,63.0,5
Audi A4 1.8 TFSI,2010,13.500799813124575,55000,Petrol,Individual,Automatic,Second Owner,12.3,1781,163.2,5
Maruti SX4 Vxi BSIII,2007,11.736069016284437,120000,Petrol,Individual,Manual,Third Owner,15.0,1586,104.68,5
Maruti Zen Estilo 1.1 LXI BSIII,2007,11.918390573078392,35000,Petrol,Individual,Manual,First Owner,18.2,1061,64.0,5
Maruti Alto 800 LXI,2018,12.644327576461329,13000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Maruti Swift Dzire VDI,2015,13.345506928718539,50000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5
Hyundai i10 Magna,2012,12.495003937382387,40000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5
Hyundai i20 Active 1.2 SX Dual Tone,2016,13.304684934198283,25000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5
Maruti Eeco 7 Seater Standard BSIV,2011,12.100712129872347,110000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,7
Toyota Glanza G Smart Hybrid,2019,13.458835614025542,5000,Petrol,Individual,Manual,First Owner,23.87,1197,88.5,5
Maruti 800 AC,2013,11.703545824578878,50000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4
Hyundai Grand i10 Asta,2014,12.765688433465597,80000,Petrol,Individual,Manual,Third Owner,18.9,1197,82.0,5
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,13.676247341204819,225000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.0,8
Maruti Wagon R LX BSIII,2008,11.289781913656018,100000,Petrol,Individual,Manual,Third Owner,17.3,1061,64.0,5
Hyundai i10 Era 1.1,2008,11.695247021764184,93331,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5
Mahindra Scorpio M2DI,2012,12.821258284620408,120000,Diesel,Individual,Manual,Second Owner,13.5,2179,115.0,5
Nissan Terrano XL 110 PS,2015,13.527828485512494,70000,Diesel,Individual,Manual,First Owner,19.01,1461,108.5,5
Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,13.091902108061824,100000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9
Hyundai Accent CRDi,2006,11.695247021764184,90000,Diesel,Individual,Manual,Second Owner,13.1,1493,82.0,5
Toyota Fortuner 2.8 4WD AT BSIV,2016,14.946912669455374,90000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,7
Maruti Swift Dzire AMT ZXI Plus,2019,13.527828485512494,6500,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,5
Maruti Gypsy King ST BSIII,2010,12.765688433465597,80000,Petrol,Individual,Manual,First Owner,11.96,1298,80.0,8
Mahindra Scorpio VLS 2.2 mHawk,2008,12.89921982609012,100000,Diesel,Individual,Manual,Third Owner,12.05,2179,120.0,7
Toyota Etios VD,2015,13.253391639810733,120000,Diesel,Individual,Manual,Second Owner,23.59,1364,67.05,5
Hyundai EON Era Plus,2012,12.100712129872347,120000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5
Opel Astra 1.6,1998,11.127262984158243,110000,Petrol,Individual,Manual,Third Owner,13.1,1598,77.0,5
Skoda Octavia Classic 1.9 TDI MT,2006,12.542544882151386,150000,Diesel,Individual,Manual,Third Owner,18.7,1896,66.0,5
Tata Indigo LS,2005,11.407564949312402,120000,Diesel,Individual,Manual,Fourth & Above Owner,16.1,1405,70.0,5
Mercedes-Benz M-Class ML 250 CDI,2015,14.77102200299171,100000,Diesel,Individual,Automatic,Second Owner,15.26,2143,203.2,5
Tata Sumo Gold EX,2018,13.458835614025542,63000,Diesel,Individual,Manual,First Owner,15.3,2956,83.83,7
Mercedes-Benz GLA Class 200 CDI,2016,14.430696197054507,40000,Diesel,Individual,Automatic,Second Owner,17.9,2143,136.0,5
Ford Ecosport 1.5 DV5 MT Titanium,2015,13.437174117244362,109000,Diesel,Dealer,Manual,First Owner,22.7,1498,89.84,5
Maruti Swift VDI Windsong Limited edition,2015,13.244581010128577,114000,Diesel,Dealer,Manual,First Owner,25.2,1248,73.94,5
Skoda Octavia Elegance 1.8 TSI AT,2017,14.28551418721001,33000,Petrol,Dealer,Automatic,Second Owner,14.7,1798,177.5,5
Hyundai Grand i10 CRDi Asta Option,2014,12.886641043883259,160000,Diesel,Dealer,Manual,Third Owner,24.0,1120,70.0,5
Hyundai i20 Sportz 1.4 CRDi,2013,12.959844447906553,101000,Diesel,Dealer,Manual,First Owner,21.9,1396,88.76,5
Volkswagen Vento 1.5 TDI Highline BSIV,2019,14.115615150414612,5400,Diesel,Dealer,Manual,Test Drive Car,22.27,1498,108.6,5
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2016,14.48333993053993,45000,Diesel,Dealer,Automatic,Second Owner,16.38,1995,183.0,5
Renault KWID AMT RXL,2018,13.190022025878143,31000,Petrol,Dealer,Automatic,First Owner,24.04,999,67.0,5
Renault KWID 1.0 RXT Optional,2018,13.122363377404328,31000,Petrol,Dealer,Manual,First Owner,23.01,999,67.0,5
Maruti Wagon R VXI Opt 1.2,2016,12.983099011217604,55000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5
Tata Nano XTA,2018,12.429216196844383,55000,Petrol,Dealer,Automatic,First Owner,21.9,624,37.48,4
Hyundai Verna 1.6 SX,2014,13.458835614025542,117000,Diesel,Dealer,Manual,First Owner,22.32,1582,126.32,5
BMW 3 Series 320d Luxury Line,2010,13.9108207377686,102000,Diesel,Dealer,Automatic,First Owner,19.62,1995,187.74,5
Volkswagen Passat 2.0 TDI AT Highline,2012,13.710150042306449,108000,Diesel,Dealer,Automatic,First Owner,17.42,1968,175.0,5
Maruti Wagon R VXI 1.2,2015,12.959844447906553,75000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5
Mercedes-Benz E-Class E 220 CDI Avantgarde,2011,14.28551418721001,74000,Diesel,Dealer,Automatic,First Owner,10.0,2148,170.0,5
Ford Figo Titanium Diesel,2013,12.691580461311874,158000,Diesel,Dealer,Manual,First Owner,24.4,1499,98.96,5
Tata Nexon 1.5 Revotorq XZA Plus,2019,13.946538820370678,10000,Diesel,Individual,Automatic,First Owner,21.5,1497,108.5,5
Tata Hexa XE,2017,13.795307850646754,53000,Diesel,Individual,Manual,First Owner,17.6,2179,147.94,7
